Sample Time,Sample #,Main Batt,Vtherm,Vint,Vext Ref,Iso Batt,Controller Temp,pH Temp,Pressure (dBar),pH Int,pH Ext,Counter Leak,Substrate Leak,P/N,S/N,Oxygen uM,O2 Sat,Optode Temp,SBE Temp,Conductivity,Salinity,Unnamed: 22,O2_corr uM,pH Int recalc,pH Ext recalc
2020-05-05 08:00:25,#0004259,15.75,1.13783,0.09007000000000001,-0.854232,5.73,20.85,20.378,4.344296775755579,8.75964,   -inf,0.0,0.6604,4835,496,205.854,73.32600000000001,20.563000000000002,20.552,4.6161,33.1287,,169.4210852044737,8.590278782642134,8.389215587904165
2020-05-05 08:30:25,#0004260,15.75,1.13575,0.090781,-0.856183,5.74,20.96,20.439,4.246379646725273,8.771179,   -inf,0.0,0.6566,4835,496,160.097,57.098,20.625999999999998,20.6,4.618930000000001,33.114,,131.7824622196738,8.602103057108987,8.354744431004457
2020-05-05 09:00:25,#0004261,15.75,1.13557,0.089869,-0.8536860000000001,5.74,20.93,20.445,4.127462517694967,8.755455,   -inf,0.0,0.6617,4835,496,180.842,64.467,20.603,20.5532,4.61586,33.1258,,148.83758478395976,8.586820339788833,8.398524692227932
2020-05-05 09:30:25,#0004262,15.75,1.13652,0.089009,-0.8571120000000001,5.73,20.89,20.417,4.026545388664662,8.741008,   -inf,0.0,0.6538,4835,496,165.373,58.906000000000006,20.563000000000002,20.4951,4.6132800000000005,33.1505,,136.07454363983015,8.572512648864175,8.341029970308059
2020-05-05 10:00:25,#0004263,15.75,1.13576,0.089637,-0.856808,5.73,20.91,20.439,3.9906282596343563,8.751534,   -inf,0.0,0.6651,4835,496,161.667,57.641999999999996,20.612,20.5988,4.61854,33.1118,,133.07520087423097,8.582484899406841,8.344010562388274
2020-05-05 10:30:25,#0004264,15.75,1.13478,0.088012,-0.8574200000000001,5.74,20.95,20.468,3.9857111306040505,8.723341,   -inf,0.0,0.6673,4835,496,134.30100000000002,47.913999999999994,20.644000000000002,20.6224,4.62016,33.1064,,110.55629750179517,8.554423699943325,8.333049545305341
2020-05-05 11:00:25,#0004265,15.75,1.1351200000000001,0.088056,-0.857331,5.73,20.96,20.458,4.027794001573745,8.724193,   -inf,0.0,0.6673,4835,496,166.65200000000002,59.42,20.613000000000003,20.5837,4.615469999999999,33.0989,,137.18619335289463,8.555475696742237,8.335105807384107
2020-05-05 11:30:25,#0004266,15.75,1.13665,0.089746,-0.8578610000000001,5.74,20.92,20.413,4.0948768725434395,8.753691,   -inf,0.0,0.6639,4835,496,149.483,53.227,20.545,20.484,4.6104199999999995,33.1362,,123.00839003024149,8.58524818603001,8.3281580457177
2020-05-05 12:00:25,#0004267,15.75,1.16086,0.087889,-0.8580690000000001,5.74,20.65,19.706,4.225959743513133,8.729478,   -inf,0.0,0.6816,4835,496,220.59400000000002,77.21600000000001,19.685,19.5476,4.52046,33.1425,,181.2727033024595,8.560584919722288,8.339974654636332
2020-05-05 12:30:25,#0004268,15.75,1.18171,0.08705,-0.857051,5.74,20.05,19.105999999999998,4.454042614482828,8.721524,   -inf,0.0,0.7242,4835,496,245.895,84.825,18.96,18.6928,4.45033,33.2449,,201.68817482399868,8.552718012282886,8.37296734194621
2020-05-05 13:00:25,#0004269,15.75,1.19625,0.08994500000000001,-0.8566959999999999,5.74,19.47,18.692,4.634125485452523,8.776019999999999,   -inf,0.0,0.7498,4835,496,278.846,95.67200000000001,18.692999999999998,18.5578,4.44258,33.2889,,228.61056621454915,8.60377757057574,8.38193361890224
2020-05-05 13:30:25,#0004270,15.75,1.20235,0.092022,-0.855497,5.74,19.22,18.519000000000002,4.818208356422217,8.813836,   -inf,0.0,0.7643,4835,496,282.31,96.618,18.570999999999998,18.4784,4.43619,33.2995,,231.40984634285405,8.640298968158959,8.404109431772389
2020-05-05 14:00:25,#0004271,15.75,1.20424,0.08963,-0.857403,5.74,19.06,18.465,5.0672912273919115,8.773089,   -inf,0.0,0.7662,4835,496,284.482,97.43299999999999,18.607,18.5895,4.44647,33.2959,,233.23566178603193,8.59808555852977,8.369295932426335
2020-05-05 14:30:25,#0004272,15.75,1.20601,0.091637,-0.8572790000000001,5.74,19.0,18.415,5.213374098361606,8.808328999999999,   -inf,0.0,0.778,4835,496,287.83099999999996,98.495,18.564,18.5513,4.44161,33.2861,,235.98292285951447,8.633062251110118,8.371928834942462
2020-05-05 15:00:25,#0004273,15.75,1.2109299999999998,0.090544,-0.858792,5.72,18.88,18.277,5.3554569693313,8.790988,   -inf,0.0,0.7783,4835,496,295.654,100.84899999999999,18.407,18.3634,4.427230000000001,33.3174,,242.2845810680222,8.61566984099486,8.349295316284529
2020-05-05 15:30:25,#0004274,15.75,1.21186,0.091512,-0.8587459999999999,5.72,18.82,18.25,5.399539840300996,8.808010000000001,   -inf,0.0,0.7846,4835,496,290.243,98.993,18.403,18.3783,4.42819,33.3134,,237.86166241959424,8.63228591322175,8.349791200841388
2020-05-05 16:00:25,#0004275,15.75,1.21014,0.091098,-0.8580190000000001,5.74,18.85,18.299,5.37662271127069,8.800305999999999,   -inf,0.0,0.7911,4835,496,283.918,97.00299999999999,18.487000000000002,18.4779,4.43636,33.3014,,232.7292587687274,8.624334656267246,8.360559673116233
2020-05-05 16:30:25,#0004276,15.74,1.20872,0.09136799999999999,-0.85665,5.73,18.87,18.339000000000002,5.333705582240384,8.804532,   -inf,0.0,0.7862,4835,496,283.131,96.807,18.524,18.5163,4.43992,33.3001,,232.09890249687004,8.628694068317548,8.38356792352802
2020-05-05 17:00:25,#0004277,15.74,1.20786,0.088312,-0.858783,5.74,18.89,18.363,5.250788453210078,8.751422999999999,   -inf,0.0,0.7829,4835,496,271.232,92.78399999999999,18.548,18.5395,4.4412,33.2922,,222.36220349083212,8.57570700144705,8.346221544007454
2020-05-05 17:30:25,#0004278,15.74,1.2069299999999998,0.088758,-0.859226,5.72,18.91,18.389,5.088871324179773,8.758857,   -inf,0.0,0.7778,4835,496,256.10400000000004,87.65,18.570999999999998,18.5557,4.44181,33.2842,,209.97394834032747,8.583286206631698,8.338191479376157
2020-05-05 18:00:25,#0004279,15.74,1.20347,0.08824,-0.859033,5.73,18.99,18.487000000000002,4.9029541951494675,8.748816999999999,   -inf,0.0,0.7645,4835,496,257.13,88.244,18.706,18.6941,4.45352,33.2705,,210.87449603181523,8.573258008588796,8.339076043356908
2020-05-05 18:30:25,#0004280,15.74,1.19649,0.089645,-0.857092,5.74,19.12,18.685,4.797037066119162,8.770919000000001,   -inf,0.0,0.7763,4835,496,270.006,93.12,18.948,18.9886,4.47808,33.2383,,221.57256310886268,8.595204563269828,8.367307695992114
2020-05-05 19:00:25,#0004281,15.74,1.18844,0.08855,-0.857484,5.73,19.35,18.913,4.588119937088856,8.74951,   -inf,0.0,0.7668,4835,496,260.225,90.21,19.203,19.2539,4.49958,33.2042,,213.67148598798676,8.574248642288994,8.355719758927048
2020-05-05 19:30:25,#0004282,15.74,1.17921,0.08959500000000001,-0.857604,5.74,19.5,19.177,4.494202808058551,8.764634,   -inf,0.0,0.7436,4835,496,271.02099999999996,94.49700000000001,19.49,19.549,4.52513,33.1797,,222.6641248479834,8.589948860519174,8.34847596688393
2020-05-05 20:00:25,#0004283,15.74,1.17763,0.088661,-0.857319,5.74,19.65,19.223,4.368285679028245,8.748027,   -inf,0.0,0.7604,4835,496,261.082,90.87899999999999,19.407,19.352,4.50714,33.1883,,214.42481665752058,8.575398371282677,8.356733279577519
2020-05-05 20:30:25,#0004284,15.74,1.17658,0.09106399999999999,-0.855927,5.73,19.64,19.253,4.28636854999794,8.789128999999999,   -inf,0.0,0.7185,4835,496,261.573,91.147,19.459,19.4801,4.51933,33.1867,,214.8698601317076,8.615788005202115,8.378584117346472
2020-05-05 21:00:25,#0004285,15.74,1.1741,0.089678,-0.857138,5.72,19.76,19.324,4.1824514209676344,8.764439999999999,   -inf,0.0,0.7336,4835,496,254.511,88.814,19.531,19.5406,4.52402,33.1773,,209.09824658388075,8.591443762380603,8.35660420912511
2020-05-05 21:30:25,#0004286,15.74,1.16909,0.091177,-0.855809,5.72,19.88,19.468,4.097534291937329,8.788679,   -inf,0.0,0.7231,4835,496,262.888,92.084,19.72,19.7595,4.5434,33.1625,,216.06791948279346,8.615523122336468,8.375674708764567
2020-05-05 22:00:25,#0004287,15.74,1.16682,0.08930199999999999,-0.857186,5.74,19.96,19.534000000000002,4.0446171629070236,8.755668,   -inf,0.0,0.7243,4835,496,278.866,97.70200000000001,19.730999999999998,19.7235,4.53704,33.139,,229.21981177966097,8.58354232718522,8.35224542328628
2020-05-05 22:30:25,#0004288,15.74,1.16709,0.08808400000000001,-0.8586090000000001,5.72,20.01,19.526,4.023700033876718,8.734791,   -inf,0.0,0.7398,4835,496,258.589,90.499,19.676,19.5559,4.52572,33.179,,212.45012673461522,8.563878340126827,8.331049037751304
2020-05-05 23:00:25,#0004289,15.74,1.17218,0.088068,-0.8588610000000001,5.72,19.94,19.379,4.122782904846412,8.736108999999999,   -inf,0.0,0.7104,4835,496,225.942,78.72,19.453,19.2434,4.4998,33.2144,,185.50472021495452,8.56602232980085,8.332299271255831
2020-05-05 23:30:25,#0004290,15.74,1.17369,0.08594299999999999,-0.860667,5.73,19.8,19.336,4.156865775816107,8.699963,   -inf,0.0,0.7238,4835,496,232.56599999999997,81.062,19.474,19.449,4.516369999999999,33.1872,,191.03192236025228,8.527828115433143,8.297460024768599
2020-05-06 00:00:25,#0004291,15.74,1.17239,0.085704,-0.859234,5.74,19.87,19.373,4.344948646785801,8.695441,   -inf,0.0,0.7392,4835,496,245.929,85.852,19.551,19.5197,4.521059999999999,33.1695,,202.05178668062032,8.523174258770787,8.320744991869121
2020-05-06 00:30:25,#0004292,15.74,1.16485,0.08874800000000001,-0.8572350000000001,5.74,19.99,19.590999999999998,4.499031517755495,8.745509,   -inf,0.0,0.7207,4835,496,256.925,90.303,19.89,19.8508,4.55065,33.1495,,211.21397845591548,8.573020886938888,8.349461411078845
2020-05-06 01:00:25,#0004293,15.74,1.1639700000000002,0.08622200000000001,-0.858635,5.72,20.15,19.616,4.7281143887251895,8.701753,   -inf,0.0,0.7122,4835,496,253.56400000000002,88.89,19.76,19.6676,4.5344,33.1616,,208.38191639195347,8.530966815181513,8.328536872090684
2020-05-06 01:30:25,#0004294,15.74,1.16527,0.09039900000000001,-0.8557969999999999,5.74,20.11,19.579,4.967197259694884,8.774075999999999,   -inf,0.0,0.7051,4835,496,260.031,91.054,19.704,19.68,4.52994,33.1154,,213.76069422303257,8.602761818731667,8.37653617012813
2020-05-06 02:00:25,#0004295,15.74,1.1735,0.08789,-0.860691,5.73,19.86,19.340999999999998,5.2122801306645785,8.733447,   -inf,0.0,0.7186,4835,496,209.40099999999998,72.891,19.407,19.3184,4.5054,33.2008,,171.96294349233,8.56237387442266,8.299351821908163
2020-05-06 02:30:25,#0004296,15.74,1.18154,0.098946,-0.847741,5.75,19.64,19.111,5.3893630016342735,8.926609,   -inf,0.0,0.7653,4835,496,345.787,119.915,19.221,19.1884,4.493609999999999,33.2072,,283.90155650776137,8.753982532165356,8.524802123446777
2020-05-06 03:00:25,#0004297,15.74,1.18438,0.094274,-0.8513430000000001,5.73,19.54,19.029,5.5474458726039675,8.846972000000001,   -inf,0.0,0.7783,4835,496,312.914,108.389,19.164,19.1249,4.48725,33.2052,,256.892202118719,8.673954190155323,8.46374089177739
2020-05-06 03:30:25,#0004298,15.74,1.18307,0.094776,-0.852174,5.73,19.58,19.067,5.642528743573662,8.855203999999999,   -inf,0.0,0.7752,4835,496,283.887,98.515,19.255,19.2359,4.49756,33.2018,,233.10544435995612,8.68170581694732,8.447509550581815
2020-05-06 04:00:25,#0004299,15.74,1.18035,0.093137,-0.852908,5.72,19.64,19.145,5.686611614543358,8.826058999999999,   -inf,0.0,0.757,4835,496,295.589,102.775,19.351,19.352,4.50668,33.1846,,242.78074950223686,8.652520266345421,8.43268370894536
2020-05-06 04:30:25,#0004300,15.74,1.18039,0.09407599999999999,-0.849454,5.73,19.65,19.143,5.659694485513051,8.842272,   -inf,0.0,0.7322,4835,496,304.073,105.634,19.308,19.2842,4.49759,33.1636,,249.75522866315444,8.66924854667609,8.493047361453591
2020-05-06 05:00:25,#0004301,15.74,1.1818899999999999,0.092413,-0.854612,5.74,19.63,19.101,5.558777356482746,8.814072999999999,   -inf,0.0,0.7597,4835,496,292.3,101.42200000000001,19.249000000000002,19.2085,4.49179,33.1761,,240.03997524650308,8.641194357518478,8.405581753347763
2020-05-06 05:30:25,#0004302,15.74,1.18402,0.089617,-0.8579399999999999,5.73,19.57,19.04,5.40886022745244,8.76653,   -inf,0.0,0.7567,4835,496,255.326,88.46600000000001,19.177,19.1352,4.48767,33.2005,,209.62244657786485,8.593570466301113,8.349751561868048
2020-05-06 06:00:25,#0004303,15.74,1.17616,0.095342,-0.8530209999999999,5.74,19.64,19.265,5.270943098422135,8.862727,   -inf,0.0,0.7596,4835,496,311.994,108.92299999999999,19.554000000000002,19.5901,4.52504,33.1463,,256.39914397851055,8.68856813254286,8.426239484834788
2020-05-06 06:30:25,#0004304,15.74,1.17019,0.093423,-0.853605,5.72,19.84,19.436,5.062025969391829,8.827726,   -inf,0.0,0.7517,4835,496,309.993,108.459,19.662,19.6725,4.5307699999999995,33.128,,254.8113020499233,8.654867575889845,8.414562087589628
2020-05-06 07:00:25,#0004305,15.74,1.1626299999999998,0.09450499999999999,-0.853459,5.72,20.0,19.655,4.854108840361524,8.843900999999999,   -inf,0.0,0.7327,4835,496,308.911,108.66799999999999,19.933,20.0081,4.56121,33.1115,,254.06892593611659,8.670772785646266,8.411270653618677
2020-05-06 07:30:25,#0004306,15.74,1.16201,0.091878,-0.852721,5.72,20.14,19.673,4.668191711331218,8.798485000000001,   -inf,0.0,0.741,4835,496,291.592,102.38,19.838,19.8145,4.54277,33.1138,,239.7525610368096,8.627147603933203,8.42721395578563
2020-05-06 08:00:25,#0004307,15.74,1.1634,0.09199600000000001,-0.855316,5.74,20.11,19.633,4.503274582300913,8.800966,   -inf,0.0,0.713,4835,496,270.086,94.741,19.791,19.7955,4.5328599999999994,33.048,,222.14929678816384,8.629328625326293,8.381970537390172
2020-05-06 08:30:25,#0004308,15.74,1.16259,0.092901,-0.853297,5.72,20.15,19.656,4.3503574532706075,8.816277000000001,   -inf,0.0,0.7009,4835,496,254.315,89.24600000000001,19.812,19.7715,4.54091,33.1327,,209.06405210031272,8.645090393915972,8.41828267651339
2020-05-06 09:00:25,#0004309,15.74,1.1627,0.091504,-0.856258,5.74,20.12,19.653,4.241440324240302,8.792269000000001,   -inf,0.0,0.7253,4835,496,257.85,90.521,19.831,19.8225,4.5452900000000005,33.1282,,211.99070213874563,8.62065034669104,8.366435970292445
2020-05-06 09:30:25,#0004310,15.74,1.1619700000000002,0.091281,-0.8544639999999999,5.72,20.17,19.674,4.1455231952099965,8.788191000000001,   -inf,0.0,0.7041,4835,496,230.77700000000002,81.039,19.845,19.8163,4.5433900000000005,33.1176,,189.742341131103,8.616863241281337,8.397252361650727
2020-05-06 10:00:25,#0004311,15.74,1.1607100000000001,0.08881499999999999,-0.854252,5.72,20.17,19.71,4.0436060661796915,8.745355,   -inf,0.0,0.7106,4835,496,227.845,80.08800000000001,19.894000000000002,19.8917,4.55106,33.1206,,187.34825920953656,8.57385590169003,8.399692080877314
2020-05-06 10:30:25,#0004312,15.74,1.16174,0.090152,-0.856843,5.72,20.17,19.680999999999997,3.9976889371493853,8.768702000000001,   -inf,0.0,0.7114,4835,496,217.648,76.407,19.831,19.8062,4.54052,33.1021,,178.96079737020295,8.597520509769307,8.356277147485436
2020-05-06 11:00:25,#0004313,15.74,1.16231,0.09110800000000001,-0.85541,5.72,20.18,19.664,3.91677180811908,8.785333,   -inf,0.0,0.705,4835,496,202.102,70.929,19.816,19.7082,4.535080000000001,33.1351,,166.1214699374242,8.614741338151978,8.383005477196866
2020-05-06 11:30:25,#0004314,15.74,1.1611799999999999,0.090504,-0.8558879999999999,5.72,20.18,19.697,3.9118546790887745,8.774576,   -inf,0.0,0.7085,4835,496,210.597,73.995,19.874000000000002,19.8672,4.54545,33.0942,,173.18609732117594,8.603096500755395,8.371591969720775
2020-05-06 12:00:25,#0004315,15.74,1.16099,0.09113099999999999,-0.854369,5.72,20.21,19.702,3.926937550058469,8.785309,   -inf,0.0,0.7064,4835,496,213.578,75.023,19.861,19.8209,4.5422199999999995,33.1043,,175.6153051180875,8.614246483104532,8.398625504686242
2020-05-06 12:30:25,#0004316,15.74,1.1607100000000001,0.087005,-0.856992,5.72,20.19,19.71,3.993020421028163,8.714203999999999,   -inf,0.0,0.7241,4835,496,214.87400000000002,75.495,19.872,19.7789,4.53865,33.1084,,176.66623901500776,8.543590570309192,8.354249310846258
2020-05-06 13:00:25,#0004317,15.74,1.17875,0.086947,-0.8588969999999999,5.72,20.13,19.191,4.156103291997858,8.718836,   -inf,0.0,0.7041,4835,496,225.39,77.985,19.109,18.8064,4.44171,33.0817,,185.07926123442923,8.55006338597765,8.336956258975247
2020-05-06 13:30:25,#0004318,15.74,1.18605,0.091535,-0.8560530000000001,5.73,19.61,18.982,4.344186162967552,8.800255,   -inf,0.0,0.7461,4835,496,255.044,88.186,19.076,18.9264,4.45973,33.1357,,209.40039139845476,8.628305716163563,8.384826541850924
2020-05-06 14:00:25,#0004319,15.74,1.20307,0.088328,-0.8570260000000001,5.74,19.26,18.498,4.596269033937246,8.750224000000001,   -inf,0.0,0.7677,4835,496,260.85,89.20299999999999,18.532,18.3846,4.41412,33.1899,,213.92814041233092,8.57719284923769,8.377697181337247
2020-05-06 14:30:25,#0004320,15.73,1.2187700000000001,0.088086,-0.858513,5.72,18.8,18.055999999999997,4.80235190490694,8.750891000000001,   -inf,0.0,0.8093,4835,496,267.29900000000004,90.67399999999999,18.137999999999998,18.1255,4.40037,33.284,,219.0102017616421,8.575031435525617,8.357544703817373
2020-05-06 15:00:25,#0004321,15.73,1.22499,0.088161,-0.8568030000000001,5.74,18.55,17.882,5.057434775876636,8.754097,   -inf,0.0,0.7978,4835,496,271.78,91.86200000000001,17.962,17.8724,4.36876,33.2219,,222.6822967541153,8.578309017941566,8.390430888110957
2020-05-06 15:30:25,#0004322,15.73,1.23737,0.086993,-0.86172,5.72,18.24,17.538,5.194517646846329,8.737651,   -inf,0.0,0.8071,4835,496,258.574,86.73,17.590999999999998,17.476,4.33539,33.2611,,211.68674438854072,8.561162147177612,8.312242867916876
2020-05-06 16:00:25,#0004323,15.73,1.23924,0.087059,-0.8592489999999999,5.72,18.09,17.486,5.319600517816023,8.739367999999999,   -inf,0.0,0.8219,4835,496,260.42400000000004,87.436,17.637999999999998,17.6157,4.34845,33.2584,,213.25047528058565,8.561219637885921,8.352773931812724
2020-05-06 16:30:25,#0004324,15.73,1.2384600000000001,0.088077,-0.860348,5.74,18.08,17.508,5.3776833887857185,8.756779,   -inf,0.0,0.818,4835,496,251.64700000000002,84.57,17.684,17.6665,4.35061,33.2353,,206.1081723008151,8.578466504236042,8.33257509936656
2020-05-06 17:00:25,#0004325,15.73,1.23609,0.085168,-0.862029,5.72,18.13,17.573,5.369766259755412,8.705624,   -inf,0.0,0.8204,4835,496,211.99400000000003,71.368,17.768,17.7608,4.35923,33.2318,,173.65910705928454,8.527331368391467,8.301870491150007
2020-05-06 17:30:25,#0004326,15.73,1.23451,0.084979,-0.862467,5.72,18.16,17.617,5.274849130725107,8.701875,   -inf,0.0,0.8182,4835,496,206.773,69.664,17.805,17.7902,4.36266,33.237,,169.38387326059916,8.523832303421646,8.293880969301469
2020-05-06 18:00:25,#0004327,15.73,1.23363,0.086105,-0.8633069999999999,5.72,18.17,17.642,5.138932001694802,8.721128,   -inf,0.0,0.8249,4835,496,209.018,70.45,17.826,17.8081,4.36396,33.2335,,171.23038765803219,8.543199510379733,8.278993097029737
2020-05-06 18:30:25,#0004328,15.73,1.23302,0.087603,-0.8619479999999999,5.72,18.19,17.659000000000002,4.994014872664496,8.746903999999999,   -inf,0.0,0.8186,4835,496,206.90099999999998,69.74600000000001,17.833,17.7636,4.36625,33.2894,,169.4269653431142,8.56949428199216,8.304035173485454
2020-05-06 19:00:25,#0004329,15.73,1.2317200000000001,0.086398,-0.863182,5.72,18.2,17.695,4.886097743634191,8.725621,   -inf,0.0,0.8484,4835,496,227.516,76.786,17.89,17.8778,4.37029,33.2305,,186.4055290118461,8.547736214005953,8.279994885202413
2020-05-06 19:30:25,#0004330,15.73,1.2241,0.087309,-0.8577020000000001,5.72,18.28,17.907,4.752180614603885,8.739084,   -inf,0.0,0.8117,4835,496,278.10200000000003,94.506,18.224,18.32,4.40519,33.167,,228.08739518032888,8.560077970776407,8.36675020086416
2020-05-06 20:00:25,#0004331,15.73,1.21233,0.090394,-0.8560530000000001,5.74,18.63,18.237000000000002,4.6082634855735805,8.788818,   -inf,0.0,0.8169,4835,496,283.926,97.18299999999999,18.577,18.6355,4.433590000000001,33.1511,,232.994042574579,8.610919348481637,8.389837218794092
2020-05-06 20:30:25,#0004332,15.73,1.20509,0.091422,-0.8561559999999999,5.74,18.78,18.441,4.504346356543274,8.804332,   -inf,0.0,0.7936,4835,496,284.952,97.823,18.722,18.7279,4.44914,33.2067,,233.7894171552987,8.627938123064837,8.387311419707293
2020-05-06 21:00:25,#0004333,15.73,1.19831,0.09162999999999999,-0.854914,5.73,19.01,18.633,4.405429227512969,8.805777,   -inf,0.0,0.7643,4835,496,290.634,100.18299999999999,18.923,18.9489,4.45969,33.1174,,238.65550370831178,8.629765471749025,8.403852465892554
2020-05-06 21:30:25,#0004334,15.73,1.19781,0.087479,-0.858743,5.73,19.13,18.647000000000002,4.289512098482663,8.733922999999999,   -inf,0.0,0.7538,4835,496,261.442,89.93700000000001,18.823,18.6931,4.44311,33.1842,,214.51693545760523,8.560124094584706,8.342896110676964
2020-05-06 22:00:25,#0004335,15.73,1.19854,0.086059,-0.861146,5.72,19.08,18.627,4.211594969452357,8.709626,   -inf,0.0,0.7637,4835,496,254.986,87.65,18.785999999999998,18.738,4.4442699999999995,33.1579,,209.2659642782895,8.535258198443907,8.300304682166628
2020-05-06 22:30:25,#0004336,15.73,1.195,0.088633,-0.8571,5.74,19.13,18.727,4.2136778404220525,8.752989999999999,   -inf,0.0,0.7619,4835,496,288.998,99.694,18.961,18.9607,4.4663,33.1628,,237.25045787379904,8.577963590185039,8.36657525625794
2020-05-06 23:00:25,#0004337,15.73,1.1970399999999999,0.086656,-0.858604,5.72,19.2,18.669,4.198760711391747,8.719477000000001,   -inf,0.0,0.7496,4835,496,264.214,90.829,18.79,18.6746,4.43872,33.1625,,216.812977012783,8.546054103796328,8.345295739450428
2020-05-06 23:30:25,#0004338,15.73,1.2040600000000001,0.081777,-0.864741,5.74,19.12,18.47,4.247843582361441,8.637321,   -inf,0.0,0.762,4835,496,237.247,81.101,18.512999999999998,18.2377,4.40372,33.2212,,194.48964697433607,8.4650349927995,8.24711171268512
2020-05-07 00:00:25,#0004339,15.73,1.20228,0.08603200000000001,-0.86031,5.74,18.98,18.521,4.351926453331136,8.710295,   -inf,0.0,0.7585,4835,496,231.451,79.398,18.685,18.6091,4.435169999999999,33.1855,,189.88417907437218,8.53577943505462,8.317217837097564
2020-05-07 00:30:25,#0004340,15.73,1.2007299999999999,0.08769199999999999,-0.8586799999999999,5.72,19.07,18.565,4.475009324300831,8.738515,   -inf,0.0,0.7593,4835,496,231.916,79.65899999999999,18.748,18.6308,4.4333800000000005,33.153,,190.3095343940249,8.564285792850992,8.344565932639602
2020-05-07 01:00:25,#0004341,15.73,1.20025,0.085944,-0.8596239999999999,5.74,19.08,18.578,4.718092195270525,8.708160000000001,   -inf,0.0,0.7754,4835,496,242.101,83.178,18.76,18.7839,4.44966,33.166,,198.69836192503647,8.53292140599035,8.325950072778184
2020-05-07 01:30:25,#0004342,15.73,1.19994,0.092725,-0.854102,5.73,19.08,18.587,4.9321750662402195,8.825211,   -inf,0.0,0.7525,4835,496,273.528,93.913,18.727999999999998,18.683,4.43916,33.1594,,224.46822258112903,8.650798596905373,8.422862902103235
2020-05-07 02:00:25,#0004343,15.73,1.21076,0.087096,-0.859489,5.72,18.85,18.281,5.167257937209913,8.731295,   -inf,0.0,0.7742,4835,496,272.058,92.699,18.354,18.2437,4.40364,33.2156,,223.04295291495913,8.556985846075712,8.33777411366938
2020-05-07 02:30:25,#0004344,15.73,1.20855,0.09439199999999999,-0.8521280000000001,5.74,18.84,18.344,5.378340808179608,8.856773,   -inf,0.0,0.7937,4835,496,266.719,91.227,18.541,18.5228,4.427309999999999,33.1891,,218.79280318160917,8.680894095164703,8.460047137205576
2020-05-07 03:00:25,#0004345,15.72,1.20692,0.09485700000000001,-0.8518120000000001,5.73,18.95,18.39,5.546423679149303,8.864291,   -inf,0.0,0.7881,4835,496,299.63599999999997,102.49600000000001,18.546,18.4622,4.42009,33.1775,,245.79132069923685,8.689425351992982,8.466360033327065
2020-05-07 03:30:25,#0004346,15.73,1.2077,0.089524,-0.8574219999999999,5.74,18.88,18.367,5.792506550118996,8.772336,   -inf,0.0,0.7753,4835,496,298.244,101.95700000000001,18.516,18.4814,4.4200099999999996,33.1613,,244.68209911502575,8.597105631308553,8.368862694204035
2020-05-07 04:00:25,#0004347,15.73,1.22539,0.087212,-0.859558,5.72,18.59,17.871,5.823589421088691,8.737786999999999,   -inf,0.0,0.8034,4835,496,281.44599999999997,94.921,17.855999999999998,17.6498,4.346480000000001,33.2137,,230.54215486958506,8.563606092216627,8.346235332282792
2020-05-07 04:30:25,#0004348,15.72,1.2490299999999999,0.083286,-0.861698,5.74,18.02,17.215,5.839672292058386,8.676860000000001,   -inf,0.0,0.8324,4835,496,265.559,88.292,17.167,16.9449,4.2802,33.2223,,217.28604407652,8.50090027248629,8.320678802251845
2020-05-07 05:00:25,#0004349,15.72,1.26526,0.082841,-0.8655950000000001,5.74,17.52,16.769000000000002,5.88675516302808,8.673926,   -inf,0.0,0.8442,4835,496,245.195,80.873,16.785,16.6656,4.25477,33.2324,,200.5266319691819,8.495283049738092,8.25757730191981
2020-05-07 05:30:25,#0004350,15.72,1.27282,0.081856,-0.8665709999999999,5.73,17.22,16.563,5.752838033997774,8.659011,   -inf,0.0,0.8661,4835,496,231.972,76.286,16.645,16.5557,4.24749,33.2601,,189.64800409337954,8.478980453763228,8.242743534525573
2020-05-07 06:00:25,#0004351,15.72,1.26296,0.08417000000000001,-0.864632,5.74,17.29,16.832,5.616920904967468,8.696346,   -inf,0.0,0.8756,4835,496,245.625,81.616,17.139,17.2347,4.30661,33.2118,,201.07515127800573,8.514046059587843,8.264916965313065
2020-05-07 06:30:25,#0004352,15.72,1.25155,0.086969,-0.862772,5.74,17.59,17.146,5.433003775937164,8.741532000000001,   -inf,0.0,0.8611,4835,496,273.605,91.52,17.458,17.4688,4.32751,33.1994,,224.07486126560948,8.56080197006653,8.29325037022053
2020-05-07 07:00:25,#0004353,15.72,1.24033,0.086619,-0.860395,5.74,17.87,17.456,5.2400866469068585,8.732069000000001,   -inf,0.0,0.8329,4835,496,262.028,88.147,17.732,17.7748,4.35798,33.2096,,214.67775376366095,8.552360576572873,8.329639823120464
2020-05-07 07:30:25,#0004354,15.72,1.23563,0.086397,-0.860194,5.74,18.02,17.586,5.077169517876553,8.726791,   -inf,0.0,0.9089,4835,496,257.47700000000003,86.774,17.820999999999998,17.8303,4.358969999999999,33.173,,211.01207800096137,8.548085850515402,8.331706202439372
2020-05-07 08:00:25,#0004355,15.72,1.22476,0.08579500000000001,-0.861102,5.72,18.3,17.889,4.864252388846247,8.713057000000001,   -inf,0.0,0.8334,4835,496,263.248,89.26899999999999,18.121,18.0183,4.378369999999999,33.1848,,215.7854740649292,8.536214159242016,8.313097748369048
