"Current time"	2018/04/17 17:43:42
#0005213	2018/08/04 08:30:25	16.55	 1.01019	0.066120	-0.850011	 5.74	24.74	24.295	 4.865	7.751563	8.199041	 0.0000	 0.5420	4835	496	127.173	48.668	24.300	  23.9147	  5.03564	  33.8028
#0005214	2018/08/04 09:00:25	16.55	 1.01888	0.069706	-0.846595	 5.74	24.42	24.017	 4.967	7.814444	8.259696	 0.0000	 0.5593	4835	496	193.444	73.600	23.989	  23.3103	  4.98055	  33.8465
#0005215	2018/08/04 09:30:25	16.55	 1.03032	0.075701	-0.840825	 5.74	24.07	23.653	 4.930	7.919018	8.361317	 0.0000	 0.5774	4835	496	168.680	63.742	23.626	  23.3232	  4.97754	  33.8136
#0005216	2018/08/04 10:00:25	16.55	 1.03575	0.083689	-0.832962	 5.74	23.94	23.482	 4.914	8.056107	8.496692	 0.0000	 0.5838	4835	496	168.190	63.385	23.483	  23.3412	  4.97672	  33.7936
#0005217	2018/08/04 10:30:25	16.55	 1.03745	0.082969	-0.833782	 5.72	23.92	23.428	 4.874	8.044316	8.483340	 0.0000	 0.5855	4835	496	160.727	60.542	23.456	  23.4340	  4.98804	  33.8088
#0005218	2018/08/04 11:00:25	16.55	 1.03734	0.081032	-0.835693	 5.72	23.97	23.432	 4.809	8.011374	8.450821	 0.0000	 0.5842	4835	496	130.056	49.035	23.506	  23.5603	  5.00185	  33.8173
#0005219	2018/08/04 11:30:25	16.55	 1.03538	0.080736	-0.835940	 5.72	24.06	23.493	 4.839	8.005829	8.445975	 0.0000	 0.5772	4835	496	90.766	34.280	23.597	  23.6519	  5.01195	  33.8239
#0005220	2018/08/04 12:00:25	16.55	 1.03330	0.080247	-0.836370	 5.74	24.08	23.559	 4.786	7.996980	8.437975	 0.0000	 0.5794	4835	496	125.328	47.374	23.643	  23.6688	  5.01369	  33.8241
#0005221	2018/08/04 12:30:25	16.55	 1.03200	0.079621	-0.836986	 5.72	24.10	23.600	 4.701	7.986015	8.427069	 0.0000	 0.5792	4835	496	159.540	60.338	23.671	  23.7158	  5.01790	  33.8203
#0005222	2018/08/04 13:00:25	16.55	 1.03116	0.079315	-0.837262	 5.74	24.15	23.626	 4.666	7.980599	8.422104	 0.0000	 0.5761	4835	496	167.414	63.355	23.703	  23.7713	  5.02482	  33.8303
#0005223	2018/08/04 13:30:25	16.55	 1.02997	0.079623	-0.836929	 5.72	24.19	23.664	 4.610	7.985522	8.427367	 0.0000	 0.5723	4835	496	135.589	51.354	23.747	  23.8234	  5.02783	  33.8133
#0005224	2018/08/04 14:00:25	16.55	 1.02843	0.081039	-0.835482	 5.72	24.23	23.713	 4.544	8.009169	8.451406	 0.0000	 0.5739	4835	496	122.240	46.345	23.801	  23.7068	  5.01927	  33.8375
#0005225	2018/08/04 14:30:25	16.55	 1.02646	0.084852	-0.831606	 5.72	24.25	23.775	 4.523	8.073367	8.516529	 0.0000	 0.5660	4835	496	124.037	47.092	23.875	  23.6337	  5.01385	  33.8522
#0005226	2018/08/04 15:00:25	16.54	 1.02448	0.084505	-0.831928	 5.72	24.16	23.838	 4.446	8.066947	8.510386	 0.0000	 0.5724	4835	496	116.378	44.222	23.921	  23.6572	  5.01015	  33.8062
#0005227	2018/08/04 15:30:25	16.54	 1.02316	0.082800	-0.833648	 5.72	24.19	23.880	 4.453	8.037661	8.480739	 0.0000	 0.5698	4835	496	113.194	43.056	23.976	  23.5933	  5.00835	  33.8414
#0005228	2018/08/04 16:00:25	16.54	 1.02158	0.080771	-0.835634	 5.74	24.18	23.930	 4.431	8.002810	8.446516	 0.0000	 0.5724	4835	496	103.006	39.208	24.012	  23.6357	  5.01130	  33.8313
#0005229	2018/08/04 16:30:25	16.54	 1.02100	0.079312	-0.837081	 5.73	24.19	23.949	 4.479	7.977905	8.421770	 0.0000	 0.5714	4835	496	97.324	37.081	24.065	  23.6834	  5.01863	  33.8505
#0005230	2018/08/04 17:00:25	16.54	 1.01984	0.076370	-0.840029	 5.74	24.18	23.986	 4.501	7.927719	8.371379	 0.0000	 0.5763	4835	496	64.178	24.429	24.013	  23.6466	  5.00762	  33.7951
#0005231	2018/08/04 17:30:25	16.54	 1.02169	0.076460	-0.839932	 5.74	24.33	23.927	 4.515	7.929718	8.373637	 0.0000	 0.5657	4835	496	36.107	13.758	24.069	  24.0852	  5.06872	  33.9223
#0005232	2018/08/04 18:00:25	16.54	 1.02009	0.073261	-0.843126	 5.73	24.35	23.978	 4.631	7.875031	8.318923	 0.0000	 0.5620	4835	496	-0.566	-0.216	24.019	  23.9825	  5.04768	  33.8420
#0005233	2018/08/04 18:30:25	16.54	 1.02034	0.072833	-0.843486	 5.74	24.41	23.970	 4.660	7.867840	8.312903	 0.0000	 0.5620	4835	496	46.175	17.582	24.030	  24.0100	  5.05675	  33.8894
#0005234	2018/08/04 19:00:25	16.54	 1.01987	0.071481	-0.844821	 5.72	24.44	23.985	 4.725	7.844795	8.290112	 0.0000	 0.5576	4835	496	61.511	23.428	24.046	  24.1269	  5.06348	  33.8512
#0005235	2018/08/04 19:30:25	16.54	 1.01824	0.078175	-0.838055	 5.74	24.55	24.037	 4.825	7.957920	8.404325	 0.0000	 0.5529	4835	496	14.419	5.501	24.134	  24.3099	  5.08284	  33.8577
#0005236	2018/08/04 20:00:25	16.54	 1.01469	0.087797	-0.828359	 5.73	24.72	24.150	 4.986	8.120099	8.567486	 0.0000	 0.5441	4835	496	134.268	51.381	24.298	  24.5878	  5.11058	  33.8548
#0005237	2018/08/04 20:30:25	16.54	 1.00920	0.088320	-0.827733	 5.74	24.90	24.326	 5.044	8.127439	8.576151	 0.0000	 0.5376	4835	496	210.900	80.977	24.478	  24.6922	  5.12340	  33.8715
#0005238	2018/08/04 21:00:25	16.54	 1.00474	0.089155	-0.826748	 5.73	25.01	24.470	 5.129	8.140338	8.591243	 0.0000	 0.5302	4835	496	204.933	78.857	24.594	  24.7617	  5.12854	  33.8574
#0005239	2018/08/04 21:30:25	16.54	 1.00155	0.089347	-0.826512	 5.74	25.10	24.573	 5.200	8.142691	8.594091	 0.0000	 0.5266	4835	496	218.495	84.212	24.682	  24.8139	  5.13558	  33.8704
#0005240	2018/08/04 22:00:25	16.54	 0.99878	0.088053	-0.827722	 5.73	25.18	24.663	 5.261	8.120019	8.572624	 0.0000	 0.5227	4835	496	217.284	83.875	24.765	  24.8807	  5.14017	  33.8542
#0005241	2018/08/04 22:30:25	16.54	 0.99650	0.086204	-0.829526	 5.73	25.25	24.737	 5.264	8.088097	8.541293	 0.0000	 0.5196	4835	496	190.238	73.519	24.827	  24.8935	  5.14166	  33.8556
#0005242	2018/08/04 23:00:25	16.54	 0.99487	0.084325	-0.831346	 5.74	25.24	24.790	 5.325	8.055858	8.509913	 0.0000	 0.5174	4835	496	151.484	58.576	24.858	  24.8390	  5.13383	  33.8385
#0005243	2018/08/04 23:30:25	16.54	 0.99430	0.082887	-0.832799	 5.74	25.27	24.808	 5.271	8.031376	8.485137	 0.0000	 0.5172	4835	496	220.140	85.139	24.867	  24.8323	  5.14041	  33.8923
#0005244	2018/08/05 00:00:25	16.54	 0.99360	0.081646	-0.834027	 5.73	25.23	24.831	 5.231	8.010202	8.464123	 0.0000	 0.5149	4835	496	201.198	77.841	24.887	  24.7240	  5.12249	  33.8409
#0005245	2018/08/05 00:30:25	16.54	 0.99362	0.080145	-0.835539	 5.74	25.21	24.831	 5.140	7.984815	8.438564	 0.0000	 0.5165	4835	496	169.878	65.674	24.846	  24.8238	  5.12904	  33.8144
#0005246	2018/08/05 01:00:25	16.54	 0.99421	0.079186	-0.836477	 5.74	25.28	24.811	 5.074	7.968749	8.422901	 0.0000	 0.5157	4835	496	136.773	52.890	24.860	  24.9922	  5.14273	  33.7896
#0005247	2018/08/05 01:30:25	16.54	 0.99185	0.078832	-0.836778	 5.73	25.46	24.888	 5.016	7.962138	8.417004	 0.0000	 0.5044	4835	496	246.861	95.754	25.026	  25.1971	  5.16949	  33.8337
#0005248	2018/08/05 02:00:25	16.54	 0.98765	0.077966	-0.837530	 5.74	25.54	25.025	 4.898	7.946393	8.402848	 0.0000	 0.4992	4835	496	227.669	88.496	25.141	  25.0863	  5.15690	  33.8237
#0005249	2018/08/05 02:30:25	16.54	 0.98540	0.077028	-0.838440	 5.73	25.55	25.099	 4.825	7.929959	8.386699	 0.0000	 0.5014	4835	496	202.378	78.734	25.188	  25.1891	  5.16123	  33.7788
#0005250	2018/08/05 03:00:25	16.54	 0.98064	0.077000	-0.838365	 5.74	25.77	25.255	 4.703	7.928240	8.386335	 0.0000	 0.4903	4835	496	241.778	94.494	25.437	  25.6139	  5.19781	  33.7312
#0005251	2018/08/05 03:30:25	16.54	 0.97562	0.075050	-0.840211	 5.73	25.91	25.421	 4.650	7.894001	8.353468	 0.0000	 0.4821	4835	496	205.873	80.606	25.535	  25.5917	  5.20575	  33.8056
#0005252	2018/08/05 04:00:25	16.54	 0.97380	0.075628	-0.839535	 5.73	25.98	25.481	 4.516	7.903280	8.364247	 0.0000	 0.4779	4835	496	150.435	58.949	25.580	  25.7888	  5.22434	  33.7950
#0005253	2018/08/05 04:30:25	16.54	 0.97049	0.076614	-0.838488	 5.73	26.05	25.590	 4.530	7.919053	8.380787	 0.0000	 0.4752	4835	496	70.709	27.734	25.632	  25.3939	  5.18274	  33.7842
#0005254	2018/08/05 05:00:25	16.54	 0.97113	0.076788	-0.838282	 5.74	26.07	25.569	 4.459	7.922162	8.384480	 0.0000	 0.4789	4835	496	45.788	17.967	25.654	  25.8302	  5.23135	  33.8153
#0005255	2018/08/05 05:30:25	16.54	 0.96791	0.077378	-0.837663	 5.74	26.16	25.676	 4.395	7.931258	8.393818	 0.0000	 0.4713	4835	496	-0.540	-0.212	25.744	  25.6110	  5.20520	  33.7873
#0005256	2018/08/05 06:00:25	16.54	 0.96743	0.076081	-0.838939	 5.74	26.12	25.692	 4.354	7.909261	8.372128	 0.0000	 0.4749	4835	496	-0.650	-0.255	25.731	  25.5383	  5.20228	  33.8199
#0005257	2018/08/05 06:30:25	16.54	 0.96777	0.074116	-0.840924	 5.73	26.07	25.681	 4.361	7.876210	8.338754	 0.0000	 0.4721	4835	496	-0.661	-0.260	25.707	  25.6378	  5.20871	  33.7929
#0005258	2018/08/05 07:00:25	16.54	 0.96841	0.073071	-0.841975	 5.73	26.11	25.659	 4.393	7.858753	8.321259	 0.0000	 0.4734	4835	496	-0.673	-0.264	25.700	  25.7223	  5.21931	  33.8077
#0005259	2018/08/05 07:30:25	16.54	 0.96802	0.073371	-0.841671	 5.75	26.14	25.672	 4.390	7.863718	8.326256	 0.0000	 0.4757	4835	496	-0.655	-0.257	25.716	  25.6884	  5.21754	  33.8198
#0005260	2018/08/05 08:00:25	16.54	 0.96792	0.073526	-0.841618	 5.73	26.12	25.676	 4.591	7.866305	8.327115	 0.0000	 0.4762	4835	496	-0.675	-0.265	25.679	  24.4673	  5.08970	  33.7902
#0005261	2018/08/05 08:30:25	16.54	 0.98790	0.071733	-0.843838	 5.73	25.36	25.017	 4.649	7.841117	8.296309	 0.0000	 0.5063	4835	496	145.506	56.323	24.914	  24.1250	  5.04310	  33.6997
#0005262	2018/08/05 09:00:25	16.54	 1.00332	0.069594	-0.846310	 5.73	24.87	24.516	 4.660	7.808759	8.259521	 0.0000	 0.5349	4835	496	157.559	60.418	24.409	  23.9450	  5.03073	  33.7428
#0005263	2018/08/05 09:30:25	16.54	 1.01237	0.073325	-0.842814	 5.72	24.65	24.225	 4.720	7.874197	8.321698	 0.0000	 0.5481	4835	496	156.261	59.659	24.174	  23.9972	  5.03305	  33.7209
#0005264	2018/08/05 10:00:25	16.54	 1.01702	0.077842	-0.838448	 5.72	24.55	24.076	 4.743	7.951951	8.397239	 0.0000	 0.5530	4835	496	144.695	55.128	24.063	  23.9247	  5.02962	  33.7499
#0005265	2018/08/05 10:30:25	16.54	 1.02115	0.078351	-0.838042	 5.72	24.41	23.944	 4.792	7.961651	8.405516	 0.0000	 0.5621	4835	496	160.113	60.854	23.932	  23.6603	  5.00624	  33.7742
#0005266	2018/08/05 11:00:25	16.54	 1.02470	0.079234	-0.837214	 5.72	24.33	23.831	 4.875	7.977559	8.420762	 0.0000	 0.5595	4835	496	149.711	56.819	23.856	  23.7894	  5.02111	  33.7884
#0005267	2018/08/05 11:30:25	16.54	 1.02545	0.084300	-0.832189	 5.74	24.31	23.807	 4.795	8.063724	8.506289	 0.0000	 0.5653	4835	496	128.893	48.902	23.839	  23.7394	  5.01938	  33.8135
#0005268	2018/08/05 12:00:25	16.54	 1.02640	0.088143	-0.828369	 5.74	24.27	23.777	 4.819	8.129216	8.571447	 0.0000	 0.5643	4835	496	119.926	45.475	23.809	  23.7365	  5.01989	  33.8195
#0005269	2018/08/05 12:30:25	16.54	 1.02719	0.088569	-0.827967	 5.72	24.24	23.752	 4.917	8.136664	8.578552	 0.0000	 0.5700	4835	496	98.907	37.490	23.788	  23.6748	  5.01806	  33.8527
#0005270	2018/08/05 13:00:25	16.54	 1.02844	0.088176	-0.828377	 5.74	24.18	23.713	 4.819	8.130322	8.572030	 0.0000	 0.5725	4835	496	125.830	47.651	23.740	  23.6725	  5.01661	  33.8435
#0005271	2018/08/05 13:30:25	16.54	 1.02933	0.089896	-0.826678	 5.74	24.17	23.685	 4.770	8.159783	8.601191	 0.0000	 0.5753	4835	496	75.551	28.603	23.725	  23.7044	  5.01948	  33.8408
#0005272	2018/08/05 14:00:25	16.54	 1.02937	0.085325	-0.831252	 5.74	24.19	23.683	 4.704	8.082175	8.523544	 0.0000	 0.5708	4835	496	36.436	13.800	23.746	  23.8116	  5.03229	  33.8560
#0005273	2018/08/05 14:30:25	16.53	 1.02805	0.084121	-0.832428	 5.72	24.25	23.725	 4.653	8.061391	8.503120	 0.0000	 0.5708	4835	496	17.078	6.475	23.803	  23.8641	  5.03467	  33.8340
#0005274	2018/08/05 15:00:25	16.54	 1.02672	0.083471	-0.833051	 5.74	24.28	23.767	 4.685	8.049999	8.492096	 0.0000	 0.5653	4835	496	-0.616	-0.234	23.848	  23.8713	  5.03592	  33.8380
#0005275	2018/08/05 15:30:25	16.53	 1.02545	0.083134	-0.833365	 5.72	24.31	23.807	 4.649	8.043930	8.486332	 0.0000	 0.5655	4835	496	-0.617	-0.234	23.886	  23.9019	  5.04041	  33.8486
#0005276	2018/08/05 16:00:25	16.53	 1.02420	0.083131	-0.833316	 5.72	24.34	23.847	 4.579	8.043557	8.486732	 0.0000	 0.5671	4835	496	10.885	4.136	23.923	  23.9884	  5.04802	  33.8401
#0005277	2018/08/05 16:30:25	16.53	 1.02283	0.083136	-0.833301	 5.72	24.40	23.891	 4.557	8.043273	8.486526	 0.0000	 0.5625	4835	496	158.042	60.118	23.978	  24.0889	  5.05867	  33.8439
#0005278	2018/08/05 17:00:25	16.53	 1.02071	0.083485	-0.832915	 5.72	24.47	23.958	 4.566	8.048624	8.492332	 0.0000	 0.5580	4835	496	139.536	53.156	24.056	  23.9449	  5.04764	  33.8703
#0005279	2018/08/05 17:30:25	16.53	 1.01911	0.083807	-0.832537	 5.72	24.44	24.009	 4.575	8.053659	8.498205	 0.0000	 0.5621	4835	496	28.845	10.990	24.066	  23.9797	  5.04598	  33.8314
#0005280	2018/08/05 18:00:25	16.53	 1.01949	0.084898	-0.831473	 5.74	24.43	23.997	 4.577	8.072264	8.516378	 0.0000	 0.5539	4835	496	44.600	16.983	24.032	  23.9353	  5.04373	  33.8482
#0005281	2018/08/05 18:30:25	16.53	 1.01996	0.083611	-0.832784	 5.74	24.43	23.982	 4.659	8.050567	8.494295	 0.0000	 0.5590	4835	496	-0.625	-0.238	24.035	  24.1079	  5.05868	  33.8296
#0005282	2018/08/05 19:00:25	16.53	 1.01908	0.082640	-0.833738	 5.72	24.50	24.010	 4.691	8.033863	8.477811	 0.0000	 0.5558	4835	496	-0.620	-0.236	24.081	  24.1658	  5.06474	  33.8312
#0005283	2018/08/05 19:30:25	16.53	 1.01742	0.081326	-0.835021	 5.72	24.57	24.063	 4.808	8.011127	8.455488	 0.0000	 0.5515	4835	496	-0.635	-0.242	24.149	  24.1731	  5.06749	  33.8463
#0005284	2018/08/05 20:00:25	16.53	 1.01525	0.078805	-0.837482	 5.74	24.64	24.132	 4.813	7.967814	8.413025	 0.0000	 0.5453	4835	496	14.201	5.428	24.237	  24.4154	  5.09022	  33.8331
#0005285	2018/08/05 20:30:25	16.53	 1.01222	0.077113	-0.839095	 5.72	24.77	24.230	 4.923	7.938351	8.384665	 0.0000	 0.5366	4835	496	179.205	68.642	24.348	  24.4969	  5.09953	  33.8411
#0005286	2018/08/05 21:00:25	16.53	 1.00904	0.075979	-0.840158	 5.73	24.87	24.332	 5.057	7.918328	8.365592	 0.0000	 0.5406	4835	496	213.030	81.748	24.447	  24.6538	  5.11398	  33.8304
#0005287	2018/08/05 21:30:25	16.53	 1.00563	0.074928	-0.841141	 5.74	24.99	24.441	 5.119	7.899654	8.347817	 0.0000	 0.5253	4835	496	217.256	83.561	24.570	  24.7726	  5.12558	  33.8272
#0005288	2018/08/05 22:00:25	16.53	 1.00207	0.073630	-0.842350	 5.73	25.11	24.556	 5.203	7.876777	8.326163	 0.0000	 0.5260	4835	496	209.688	80.805	24.673	  24.8444	  5.13168	  33.8186
#0005289	2018/08/05 22:30:25	16.53	 0.99896	0.071785	-0.844106	 5.74	25.18	24.657	 5.310	7.844763	8.295424	 0.0000	 0.5207	4835	496	182.019	70.251	24.756	  24.8364	  5.12904	  33.8050
#0005290	2018/08/05 23:00:25	16.53	 0.99692	0.068983	-0.846859	 5.72	25.22	24.723	 5.370	7.796848	8.248167	 0.0000	 0.5167	4835	496	187.772	72.532	24.801	  24.9037	  5.13365	  33.7887
#0005291	2018/08/05 23:30:25	16.53	 0.99539	0.067109	-0.848685	 5.74	25.30	24.773	 5.369	7.764769	8.216783	 0.0000	 0.5143	4835	496	209.055	80.838	24.858	  25.0637	  5.15139	  33.8000
#0005292	2018/08/06 00:00:25	16.53	 0.99276	0.066190	-0.849542	 5.74	25.43	24.859	 5.405	7.748590	8.201453	 0.0000	 0.5093	4835	496	210.574	81.601	24.975	  25.1855	  5.16225	  33.7890
#0005293	2018/08/06 00:30:25	16.53	 0.98961	0.065413	-0.850224	 5.74	25.51	24.961	 5.388	7.734699	8.188919	 0.0000	 0.5029	4835	496	196.396	76.235	25.066	  25.1532	  5.16205	  33.8117
#0005294	2018/08/06 01:00:25	16.53	 0.98735	0.064473	-0.851111	 5.74	25.48	25.035	 5.281	7.718258	8.173208	 0.0000	 0.4991	4835	496	182.629	70.934	25.099	  25.0247	  5.13842	  33.7335
#0005295	2018/08/06 01:30:25	16.53	 0.98728	0.064313	-0.851280	 5.74	25.49	25.038	 5.253	7.715552	8.170320	 0.0000	 0.5007	4835	496	76.071	29.537	25.082	  25.1399	  5.14963	  33.7302
#0005296	2018/08/06 02:00:25	16.53	 0.98669	0.064390	-0.851168	 5.74	25.54	25.057	 5.191	7.716714	8.172038	 0.0000	 0.5009	4835	496	54.761	21.276	25.115	  25.1585	  5.15306	  33.7416
#0005297	2018/08/06 02:30:25	16.53	 0.98557	0.066092	-0.849447	 5.73	25.59	25.093	 5.084	7.745201	8.200764	 0.0000	 0.4984	4835	496	202.695	78.827	25.167	  25.3262	  5.16882	  33.7325
#0005298	2018/08/06 03:00:25	16.53	 0.98280	0.066521	-0.848927	 5.73	25.73	25.184	 4.946	7.751771	8.208657	 0.0000	 0.4899	4835	496	250.669	97.729	25.304	  25.4519	  5.18105	  33.7288
#0005299	2018/08/06 03:30:25	16.53	 0.97840	0.066640	-0.848754	 5.73	25.89	25.329	 4.863	7.752718	8.210148	 0.0000	 0.4814	4835	496	257.951	100.900	25.483	  25.6127	  5.21142	  33.8314
#0005300	2018/08/06 04:00:25	16.53	 0.97514	0.066525	-0.848751	 5.74	25.94	25.436	 4.739	7.749990	8.209149	 0.0000	 0.4835	4835	496	269.573	105.548	25.536	  25.7123	  5.21169	  33.7596
#0005301	2018/08/06 04:30:25	16.53	 0.97183	0.068912	-0.846270	 5.73	26.06	25.546	 4.690	7.789454	8.249940	 0.0000	 0.4748	4835	496	201.232	78.935	25.636	  25.5844	  5.20128	  33.7783
#0005302	2018/08/06 05:00:25	16.53	 0.96951	0.070970	-0.844101	 5.73	26.15	25.623	 4.525	7.823603	8.285761	 0.0000	 0.4689	4835	496	214.091	84.128	25.733	  25.8881	  5.23359	  33.7888
#0005303	2018/08/06 05:30:25	16.53	 0.96624	0.073392	-0.841601	 5.73	26.27	25.732	 4.397	7.863600	8.326830	 0.0000	 0.4503	4835	496	95.160	37.462	25.833	  25.9439	  5.24359	  33.8201
#0005304	2018/08/06 06:00:25	16.53	 0.96384	0.074079	-0.840866	 5.75	26.30	25.811	 4.415	7.874577	8.338407	 0.0000	 0.4690	4835	496	0.372	0.147	25.871	  25.6622	  5.21265	  33.8037
#0005305	2018/08/06 06:30:25	16.53	 0.96493	0.071600	-0.843423	 5.73	26.20	25.775	 4.236	7.833054	8.295655	 0.0000	 0.4717	4835	496	7.273	2.861	25.788	  25.7725	  5.22201	  33.7901
#0005306	2018/08/06 07:00:25	16.53	 0.96547	0.072268	-0.842761	 5.74	26.25	25.757	 4.189	7.844455	8.307006	 0.0000	 0.5059	4835	496	9.617	3.785	25.816	  25.8106	  5.23172	  33.8325
#0005307	2018/08/06 07:30:25	16.53	 0.96447	0.072283	-0.842745	 5.74	26.28	25.791	 4.205	7.844453	8.306943	 0.0000	 0.4394	4835	496	-0.441	-0.174	25.846	  25.9334	  5.23987	  33.8009
#0005308	2018/08/06 08:00:25	16.53	 0.96314	0.072678	-0.842331	 5.74	26.36	25.835	 4.202	7.850764	8.313471	 0.0000	 0.4597	4835	496	-0.663	-0.261	25.919	  26.0681	  5.25586	  33.8173
#0005309	2018/08/06 08:30:25	16.53	 0.96068	0.072958	-0.842013	 5.73	26.43	25.917	 4.194	7.854856	8.317995	 0.0000	 0.4586	4835	496	-0.338	-0.134	25.990	  25.9764	  5.24875	  33.8335
#0005310	2018/08/06 09:00:25	16.53	 0.95966	0.072845	-0.842081	 5.73	26.43	25.951	 4.260	7.852698	8.316495	 0.0000	 0.4532	4835	496	-0.675	-0.267	26.002	  25.9973	  5.25488	  33.8625
#0005311	2018/08/06 09:30:25	16.53	 0.96036	0.071125	-0.843900	 5.74	26.32	25.928	 4.424	7.823888	8.286086	 0.0000	 0.4584	4835	496	25.845	10.186	25.895	  24.9448	  5.14083	  33.8111
#0005312	2018/08/06 10:00:25	16.53	 0.98036	0.082473	-0.832946	 5.75	25.70	25.264	 4.562	8.020603	8.477770	 0.0000	 0.4867	4835	496	188.829	73.547	25.251	  24.8886	  5.15662	  33.9700
#0005313	2018/08/06 10:30:25	16.53	 0.98625	0.089398	-0.826216	 5.75	25.54	25.071	 4.507	8.139223	8.593563	 0.0000	 0.4996	4835	496	170.932	66.341	25.058	  24.9387	  5.16975	  34.0293
#0005314	2018/08/06 11:00:25	16.53	 0.98850	0.091022	-0.824681	 5.74	25.50	24.997	 4.566	8.167323	8.620335	 0.0000	 0.5002	4835	496	156.879	60.839	25.015	  24.9957	  5.17724	  34.0417
#0005315	2018/08/06 11:30:25	16.53	 0.98907	0.091266	-0.824511	 5.74	25.49	24.979	 4.699	8.171601	8.623415	 0.0000	 0.5058	4835	496	132.598	51.419	25.012	  25.0150	  5.17857	  34.0370
#0005316	2018/08/06 12:00:25	16.53	 0.98922	0.091380	-0.824436	 5.74	25.47	24.974	 4.758	8.173576	8.624743	 0.0000	 0.5050	4835	496	105.467	40.892	25.004	  24.9246	  5.16951	  34.0382
#0005317	2018/08/06 12:30:25	16.53	 0.99005	0.091459	-0.824403	 5.74	25.43	24.947	 4.768	8.175156	8.625605	 0.0000	 0.5040	4835	496	94.350	36.558	24.969	  24.9019	  5.16097	  33.9921
#0005318	2018/08/06 13:00:25	16.53	 0.99135	0.090849	-0.825046	 5.74	25.37	24.904	 4.775	8.165214	8.615201	 0.0000	 0.5080	4835	496	86.581	33.516	24.917	  24.8304	  5.15067	  33.9698
#0005319	2018/08/06 13:30:25	16.53	 0.99259	0.088843	-0.827117	 5.74	25.32	24.864	 4.845	8.131642	8.580633	 0.0000	 0.5129	4835	496	66.636	25.773	24.871	  24.8241	  5.14900	  33.9621
#0005320	2018/08/06 14:00:25	16.53	 0.99378	0.088086	-0.827900	 5.73	25.29	24.825	 4.852	8.119177	8.567822	 0.0000	 0.5125	4835	496	42.135	16.288	24.842	  24.7280	  5.14195	  33.9823
#0005321	2018/08/06 14:30:25	16.53	 0.99508	0.087668	-0.828355	 5.74	25.24	24.783	 4.846	8.112462	8.560581	 0.0000	 0.5169	4835	496	57.721	22.292	24.791	  24.7683	  5.15053	  34.0156
#0005322	2018/08/06 15:00:25	16.53	 0.99663	0.087255	-0.828813	 5.72	25.17	24.733	 4.862	8.105909	8.553389	 0.0000	 0.5196	4835	496	48.211	18.597	24.726	  24.5568	  5.11870	  33.9387
#0005323	2018/08/06 15:30:25	16.53	 0.99940	0.087252	-0.828916	 5.73	25.08	24.643	 4.807	8.106637	8.552631	 0.0000	 0.5247	4835	496	-0.608	-0.234	24.642	  24.5387	  5.11707	  33.9402
#0005324	2018/08/06 16:00:25	16.53	 1.00142	0.086899	-0.829325	 5.74	25.04	24.577	 4.736	8.101227	8.546440	 0.0000	 0.5256	4835	496	14.610	5.622	24.595	  24.5393	  5.11728	  33.9413
#0005325	2018/08/06 16:30:25	16.53	 1.00244	0.086302	-0.829947	 5.72	25.02	24.544	 4.761	8.091395	8.536268	 0.0000	 0.5270	4835	496	30.529	11.742	24.571	  24.5424	  5.11804	  33.9447
#0005326	2018/08/06 17:00:25	16.53	 1.00266	0.085764	-0.830493	 5.72	25.04	24.537	 4.658	8.082342	8.527094	 0.0000	 0.5265	4835	496	26.667	10.260	24.588	  24.5833	  5.12094	  33.9354
#0005327	2018/08/06 17:30:25	16.53	 1.00219	0.086301	-0.829939	 5.72	25.07	24.553	 4.649	8.091308	8.536311	 0.0000	 0.5266	4835	496	1.055	0.406	24.612	  24.6341	  5.12697	  33.9419
#0005328	2018/08/06 18:00:25	16.53	 1.00130	0.084024	-0.832204	 5.72	25.10	24.581	 4.596	8.052522	8.497650	 0.0000	 0.5237	4835	496	-0.634	-0.244	24.645	  24.6567	  5.13055	  33.9514
#0005329	2018/08/06 18:30:25	16.53	 1.00038	0.080498	-0.835716	 5.72	25.12	24.611	 4.599	7.992595	8.437887	 0.0000	 0.5230	4835	496	100.483	38.728	24.682	  24.7311	  5.13734	  33.9457
#0005330	2018/08/06 19:00:25	16.53	 0.99918	0.078426	-0.837768	 5.72	25.16	24.650	 4.611	7.957209	8.402744	 0.0000	 0.5202	4835	496	155.496	59.973	24.719	  24.7765	  5.14527	  33.9703
#0005331	2018/08/06 19:30:25	16.53	 0.99815	0.077655	-0.838512	 5.73	25.19	24.683	 4.645	7.943890	8.389811	 0.0000	 0.5166	4835	496	135.148	52.156	24.751	  24.7737	  5.14577	  33.9762
#0005332	2018/08/06 20:00:25	16.52	 0.99682	0.077140	-0.839003	 5.73	25.25	24.727	 4.711	7.934829	8.381046	 0.0000	 0.5135	4835	496	137.457	53.102	24.808	  24.9207	  5.16040	  33.9737
#0005333	2018/08/06 20:30:25	16.52	 0.99491	0.076684	-0.839417	 5.74	25.30	24.789	 4.768	7.926622	8.373403	 0.0000	 0.5129	4835	496	139.864	54.101	24.876	  24.9972	  5.16486	  33.9492
#0005334	2018/08/06 21:00:25	16.52	 0.99258	0.076266	-0.839788	 5.74	25.40	24.864	 4.901	7.918941	8.366350	 0.0000	 0.5090	4835	496	218.415	84.636	24.972	  25.1179	  5.17915	  33.9640
